sku,base_code,product_name,department,class_name,shopping_category,gender,gender_tags,color_tags,size_tags,store_count,total_stock,mrp,sale_price,usage_tags,workout_tags,discomfort_tags,priority_tag,social_tags,offer_tags,manual_recovery_override,image_link,recommend_reason,shopping_apparel,shopping_footwear,shopping_accessories,supports_female,supports_male,workout_cardio,workout_strength,workout_flexibility,workout_sports,workout_others,issue_foot_leg_discomfort,issue_back_shoulder_pain,issue_other_recovery,issue_no_issues,priority_style_first,priority_function_first,priority_both_equally,social_alone,social_with_friend_partner,social_group_classes
CS706571S,,Women Shorts White,Apparel,Shorts,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|training,strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/training | workouts:strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706571XL,,Women Shorts White,Apparel,Shorts,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|training,strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/training | workouts:strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706571XXL,,Women Shorts White,Apparel,Shorts,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|training,strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/training | workouts:strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706585L,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706585M,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706585S,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706585XL,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706585XXL,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706586L,,Women Tights Purple,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706586M,,Women Tights Purple,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706586S,,Women Tights Purple,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706586XL,,Women Tights Purple,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706586XXL,,Women Tights Purple,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706587L,,Women Tights Brown,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706587M,,Women Tights Brown,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706587S,,Women Tights Brown,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706587XL,,Women Tights Brown,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706587XXL,,Women Tights Brown,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,hiit|running|training|yoga,cardio|flexibility|strength,,function_first,alone|group_classes|with_friend_partner,group_bundle|pairable,0,,usage:hiit/running/training | workouts:cardio/flexibility/strength | priority:function_first | social:alone/group_classes/with_friend_partner,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
CS706588L,,Women Tights Grey,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706588M,,Women Tights Grey,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706588S,,Women Tights Grey,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706588XL,,Women Tights Grey,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706588XXL,,Women Tights Grey,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706589L,,Women Tights Blue,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706589M,,Women Tights Blue,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706589S,,Women Tights Blue,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706589XL,,Women Tights Blue,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706589XXL,,Women Tights Blue,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706590L,,Women Tights Pink,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706590M,,Women Tights Pink,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706590S,,Women Tights Pink,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706590XL,,Women Tights Pink,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706590XXL,,Women Tights Pink,Apparel,Tights,apparel,Unspecified,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706591L,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706591M,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
CS706591S,,Women Tights Black,Apparel,Tights,apparel,Women,female|male,,,0,0,0,0,gym_and_training_activities|hiit|running|training,cardio|strength,,function_first,alone|with_friend_partner,pairable,0,,usage:gym and training activities/hiit/running | workouts:cardio/strength | priority:function_first | social:alone/with_friend_partner,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
